Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Target,Failure Type
-0.601494887090983,-0.5419394790891824,-0.4126984126984127,1.396807191923,0.24770642201834864,0,0
-0.5515060660898544,-0.5419394790891824,-0.48148148148148145,0.4134939331908501,0.29357798165137616,0,0
-0.5515060660898544,-0.609342297847504,7.185185185185185,-3.5498605280254703,0.3211009174311927,1,2
-0.5515060660898544,-0.609342297847504,-0.6349206349206349,1.49714527954873,0.3394495412844037,0,0
-0.601494887090983,-0.6767451166058639,-0.031746031746031744,0.38339250690313076,0.3577981651376147,0,0
-0.6514837080921401,-0.6767451166058639,0.328042328042328,-0.48954885544071663,0.4036697247706422,0,0
-0.6514837080921401,-0.6767451166058639,0.9947089947089947,-0.9912392935693648,0.42201834862385323,0,0
-0.601494887090983,-0.609342297847504,0.047619047619047616,0.07234443526336946,0.44036697247706424,0,0
-0.601494887090983,-0.609342297847504,-0.13756613756613756,0.24291918422710942,0.45871559633027525,0,0
-0.601494887090983,-0.609342297847504,0.05291005291005291,0.03220920021307704,0.47706422018348627,0,0
-0.601494887090983,-0.6767451166058639,0.8359788359788359,-1.0514421461448027,0.4954128440366973,0,0
-0.601494887090983,-0.609342297847504,-0.6613756613756614,1.446976235735865,0.5229357798165137,0,0
-0.601494887090983,-0.609342297847504,-0.582010582010582,1.2663676780095519,0.5412844036697247,0,0
-0.601494887090983,-0.6767451166058639,0.4708994708994709,-0.1785007838009546,0.5596330275229358,0,0
-0.601494887090983,-0.6767451166058639,1.7248677248677249,-1.7136735244746184,0.5871559633027523,0,0
-0.5515060660898544,-0.6767451166058639,1.6349206349206349,-1.4126592615974296,0.6055045871559633,0,0
-0.5015172450886974,-0.609342297847504,0.10582010582010581,-0.1383655487506629,0.6330275229357798,0,0
-0.5015172450886974,-0.609342297847504,-0.5767195767195767,0.5138320208165797,0.6513761467889908,0,0
-0.5515060660898544,-0.7441479353642237,0.9312169312169312,-1.1317126162453865,0.6697247706422018,0,0
-0.601494887090983,-0.7441479353642237,-0.19576719576719576,0.4134939331908501,0.6972477064220184,0,0
-0.601494887090983,-0.7441479353642237,0.12698412698412698,-0.7604616920301869,0.7431192660550459,0,0
-0.5515060660898544,-0.6767451166058639,-0.49206349206349204,2.5807966259066104,0.7614678899082569,1,2
-0.5515060660898544,-0.6767451166058639,2.2275132275132274,-1.743774950762337,0.7798165137614679,0,0
-0.5515060660898544,-0.609342297847504,-0.2698412698412698,0.5539672558668715,0.8073394495412844,0,0
-0.5515060660898544,-0.609342297847504,-0.708994708994709,0.44359535947856865,0.8256880733944955,0,0
-0.5015172450886974,-0.609342297847504,0.4708994708994709,-0.49958266420328973,0.8440366972477065,0,0
-0.5515060660898544,-0.6767451166058639,0.5185185185185185,-0.77049550079276,0.8623853211009175,0,0
-0.601494887090983,-0.7441479353642237,-0.656084656084656,0.6743729610177472,0.8807339449541285,0,0
-0.601494887090983,-0.7441479353642237,-0.2222222222222222,0.7947786661686224,0.8990825688073395,0,0
-0.601494887090983,-0.7441479353642237,-0.25396825396825395,0.13254728783880668,0.9174311926605505,1,5
-0.601494887090983,-0.7441479353642237,-0.5555555555555556,1.1559957816212492,-0.9908256880733946,0,0
-0.601494887090983,-0.7441479353642237,-0.5343915343915344,-0.20860221008867394,-0.9724770642201835,0,0
-0.601494887090983,-0.8115507541225454,-0.30687830687830686,0.9954548414200817,-0.9541284403669725,0,0
-0.5515060660898544,-0.7441479353642237,-0.2804232804232804,0.7546434311183307,-0.908256880733945,0,0
-0.5515060660898544,-0.7441479353642237,-0.26455026455026454,0.08237824402594186,-0.8899082568807339,0,0
-0.5015172450886974,-0.6767451166058639,-0.17989417989417988,0.012141582687931545,-0.8715596330275229,0,0
-0.5515060660898544,-0.7441479353642237,-0.42857142857142855,0.7646772398809037,-0.8532110091743119,0,0
-0.5015172450886974,-0.6767451166058639,1.5925925925925926,-1.3223549827342727,-0.8348623853211009,0,0
-0.5015172450886974,-0.6767451166058639,-0.3544973544973545,0.39342631566570385,-0.8073394495412844,0,0
-0.5015172450886974,-0.6767451166058639,0.21693121693121692,-0.8206645446056244,-0.7614678899082569,0,0
-0.5015172450886974,-0.6767451166058639,-0.4444444444444444,0.5238658295791528,-0.7431192660550459,0,0
-0.5515060660898544,-0.7441479353642237,-0.08465608465608465,-0.04806126988750638,-0.7155963302752294,0,0
-0.5515060660898544,-0.7441479353642237,1.3227513227513228,-1.4226930703600023,-0.6880733944954128,0,0
-0.5515060660898544,-0.7441479353642237,1.7301587301587302,-1.5129973492231592,-0.6697247706422018,0,0
-0.5515060660898544,-0.7441479353642237,1.1851851851851851,-1.2922535564465536,-0.6513761467889908,0,0
-0.45152842408754035,-0.6767451166058639,-0.2804232804232804,0.30312203680254735,-0.6238532110091743,0,0
-0.5015172450886974,-0.7441479353642237,0.6296296296296297,-0.8106307358430517,-0.6055045871559633,0,0
-0.5015172450886974,-0.6767451166058639,-0.8042328042328042,1.2262324429592601,-0.5871559633027523,0,0
-0.5015172450886974,-0.6767451166058639,0.38095238095238093,-0.4694812379155711,-0.5596330275229358,0,0
-0.5515060660898544,-0.7441479353642237,1.306878306878307,-1.011306911094511,-0.5321100917431193,0,0
-0.5515060660898544,-0.8115507541225454,0.13756613756613756,-0.7303602657424676,-0.5045871559633027,0,0
-0.601494887090983,-0.8115507541225454,0.10582010582010581,0.44359535947856865,-0.48623853211009177,0,0
-0.601494887090983,-0.7441479353642237,1.8465608465608465,-1.5029635404605861,-0.46788990825688076,0,0
-0.601494887090983,-0.8115507541225454,2.582010582010582,-1.9344173172512236,-0.44954128440366975,0,0
-0.601494887090983,-0.8115507541225454,0.2751322751322751,0.062310626500796364,-0.43119266055045874,0,0
-0.601494887090983,-0.8115507541225454,-0.328042328042328,0.05227681773822326,-0.41284403669724773,0,0
-0.601494887090983,-0.8789535728809053,-0.2804232804232804,0.34325727185283905,-0.3853211009174312,0,0
-0.601494887090983,-0.8789535728809053,0.4656084656084656,-0.8909012059436351,-0.3669724770642202,0,0
-0.601494887090983,-0.8789535728809053,-0.30687830687830686,0.8549815187440603,-0.3486238532110092,0,0
-0.601494887090983,-0.8115507541225454,-0.031746031746031744,0.6844067697803197,-0.3302752293577982,0,0
-0.5515060660898544,-0.8115507541225454,0.6243386243386243,-0.7303602657424676,-0.30275229357798167,0,0
-0.5515060660898544,-0.8789535728809053,0.36507936507936506,-0.5898869430664463,-0.25688073394495414,0,0
-0.601494887090983,-0.9463563916392268,1.9523809523809523,-1.75380875952491,-0.23853211009174313,0,0
-0.6514837080921401,-0.9463563916392268,-0.021164021164021163,0.35329108061541215,-0.22018348623853212,0,0
-0.601494887090983,-0.8789535728809053,-0.026455026455026454,-0.04806126988750638,-0.1743119266055046,0,0
-0.601494887090983,-0.9463563916392268,-0.08994708994708994,0.1927501404142446,-0.14678899082568808,0,0
-0.601494887090983,-0.9463563916392268,0.9365079365079365,-1.0614759549073758,-0.11926605504587157,0,0
-0.601494887090983,-0.9463563916392268,-0.38095238095238093,0.5740348733920176,-0.10091743119266056,0,0
-0.5515060660898544,-0.8789535728809053,0.32275132275132273,-0.5898869430664463,-0.08256880733944955,0,0
-0.601494887090983,-0.9463563916392268,0.5079365079365079,-0.700258839454749,-0.06422018348623854,0,0
-0.601494887090983,-0.9463563916392268,1.0793650793650793,-1.191915468820824,-0.045871559633027525,0,0
-0.6514837080921401,-1.0137592103975868,-0.19047619047619047,0.07234443526336946,-0.01834862385321101,0,0
-0.5515060660898544,-0.8789535728809053,-0.37037037037037035,0.473696785766288,0.0,0,0
-0.5515060660898544,-0.8789535728809053,0.291005291005291,0.12251347907623428,0.01834862385321101,0,0
-0.5015172450886974,-0.8115507541225454,-1.0211640211640212,1.0757253115206658,0.03669724770642202,0,0
-0.5515060660898544,-0.8789535728809053,0.2275132275132275,0.34325727185283905,0.05504587155963303,0,0
-0.5515060660898544,-0.8789535728809053,1.1851851851851851,-1.0614759549073758,0.07339449541284404,0,0
-0.5515060660898544,-0.9463563916392268,0.30158730158730157,-0.7805293095553324,0.09174311926605505,0,0
-0.5015172450886974,-0.9463563916392268,-0.9206349206349206,2.059038570252816,0.11009174311926606,0,0
-0.5515060660898544,-0.9463563916392268,-0.47619047619047616,0.654305343492601,0.12844036697247707,0,0
-0.5015172450886974,-0.9463563916392268,0.4444444444444444,-0.1383655487506629,0.14678899082568808,0,0
-0.5515060660898544,-1.0137592103975868,0.2962962962962963,-0.5698193255413008,0.1651376146788991,0,0
-0.601494887090983,-1.0811620291559467,-0.15873015873015872,0.11247967031366117,0.1834862385321101,0,0
-0.601494887090983,-1.0811620291559467,1.2380952380952381,-1.2320507038711161,0.2018348623853211,0,0
-0.6514837080921401,-1.0811620291559467,-0.328042328042328,0.32318965432769353,0.22018348623853212,0,0
-0.6514837080921401,-1.0811620291559467,-0.3862433862433862,0.9653534151323631,0.24770642201834864,0,0
-0.601494887090983,-1.0811620291559467,-0.708994708994709,1.3065029130598436,0.27522935779816515,0,0
-0.601494887090983,-1.0137592103975868,1.1005291005291005,-1.1517802337705323,0.29357798165137616,0,0
-0.6514837080921401,-1.0137592103975868,-0.43915343915343913,0.5740348733920176,0.3211009174311927,0,0
-0.6514837080921401,-0.9463563916392268,-1.08994708994709,1.5372805145990216,0.3669724770642202,0,0
-0.601494887090983,-0.9463563916392268,-0.2857142857142857,0.9452857976072169,0.3853211009174312,0,0
-0.601494887090983,-0.9463563916392268,-1.2433862433862435,1.5874495584118864,0.43119266055045874,0,0
-0.601494887090983,-0.9463563916392268,0.042328042328042326,-0.389210767814987,0.44954128440366975,0,0
-0.6514837080921401,-1.0137592103975868,0.21693121693121692,-0.4795150466781435,0.46788990825688076,0,0
-0.7014725290932686,-1.0811620291559467,1.4550264550264551,-1.1818816600582513,0.48623853211009177,0,0
-0.7014725290932686,-1.0811620291559467,-0.5079365079365079,1.0556576939955196,0.5137614678899083,0,0
-0.7014725290932686,-1.0811620291559467,-0.5925925925925926,0.24291918422710942,0.5596330275229358,0,0
-0.7514613500944256,-1.0811620291559467,0.05291005291005291,-0.6400559868793111,0.5871559633027523,0,0
-0.7514613500944256,-1.0811620291559467,0.5767195767195767,-0.389210767814987,0.6055045871559633,0,0
-0.8014501710955827,-1.0811620291559467,0.06349206349206349,0.012141582687931545,0.6513761467889908,0,0
-0.8514389920967113,-1.1485648479142683,-0.656084656084656,0.8048124749311955,0.6697247706422018,0,0
-0.8014501710955827,-1.1485648479142683,-0.15873015873015872,-0.007926034837214666,0.6972477064220184,0,0
-0.8014501710955827,-1.1485648479142683,-0.42857142857142855,0.27302061051482873,0.7155963302752294,0,0
-0.8014501710955827,-1.215967666672628,-0.21164021164021163,-0.23870363637639253,0.7339449541284404,0,0
-0.8014501710955827,-1.215967666672628,0.42857142857142855,0.10244586155108806,0.7614678899082569,0,0
-0.8014501710955827,-1.215967666672628,1.835978835978836,-1.3022873652091267,0.7889908256880734,0,0
-0.8014501710955827,-1.215967666672628,0.13227513227513227,-0.3791769590524139,0.8073394495412844,0,0
-0.8014501710955827,-1.215967666672628,2.560846560846561,-2.02472159611438,0.8256880733944955,0,0
-0.8014501710955827,-1.2833704854309498,-0.042328042328042326,0.6041362996797363,0.8715596330275229,0,0
-0.8014501710955827,-1.215967666672628,-0.13227513227513227,0.35329108061541215,0.8990825688073395,0,0
-0.8014501710955827,-1.215967666672628,-0.021164021164021163,0.002107773925358439,0.944954128440367,0,0
-0.8014501710955827,-1.215967666672628,-0.1693121693121693,0.7044743873054659,0.9724770642201835,0,0
-0.8014501710955827,-1.215967666672628,-1.1693121693121693,2.079106187777962,0.9908256880733946,1,3
-0.8514389920967113,-1.2833704854309498,-0.48148148148148145,1.2362662517218326,1.0091743119266054,1,3
-0.8514389920967113,-1.2833704854309498,0.43915343915343913,-0.44941362039042493,-0.9908256880733946,0,0
-0.8014501710955827,-1.215967666672628,-0.18518518518518517,0.38339250690313076,-0.9724770642201835,0,0
-0.7514613500944256,-1.1485648479142683,-0.3333333333333333,0.36332488937798524,-0.944954128440367,0,0
-0.7514613500944256,-1.0811620291559467,1.216931216931217,-1.4026254528348563,-0.9174311926605505,0,0
-0.8014501710955827,-1.215967666672628,0.5767195767195767,-0.7403940745050407,-0.8990825688073395,0,0
-0.8014501710955827,-1.1485648479142683,-0.23809523809523808,0.29308822803997425,-0.8532110091743119,0,0
-0.8014501710955827,-1.1485648479142683,-0.37037037037037035,2.239647127979129,-0.8073394495412844,1,2
-0.8014501710955827,-1.1485648479142683,-0.9788359788359788,1.9185652475767945,-0.7889908256880734,0,0
-0.8014501710955827,-1.215967666672628,0.5661375661375662,-0.49958266420328973,-0.7706422018348624,0,0
-0.9014278130978683,-1.2833704854309498,-0.21693121693121692,1.0857591202832382,-0.7431192660550459,0,0
-0.9514166340989969,-1.3507733041893095,2.2275132275132274,-1.9243835084886505,-0.7247706422018348,0,0
-0.9014278130978683,-1.3507733041893095,0.4656084656084656,-0.630022178116738,-0.6972477064220184,0,0
-0.9014278130978683,-1.2833704854309498,-1.0423280423280423,1.8382947774762104,-0.6697247706422018,0,0
-0.9014278130978683,-1.2833704854309498,-0.6402116402116402,0.35329108061541215,-0.6513761467889908,0,0
-0.9014278130978683,-1.2833704854309498,0.6084656084656085,-0.5296840904910083,-0.6330275229357798,0,0
-0.9014278130978683,-1.215967666672628,2.566137566137566,-1.8641806559132128,-0.6146788990825688,0,0
-0.9014278130978683,-1.215967666672628,-0.3544973544973545,1.025556267707801,-0.5963302752293578,0,0
-0.9014278130978683,-1.1485648479142683,-1.052910052910053,0.9854210326575086,-0.5779816513761468,0,0
-0.9014278130978683,-1.1485648479142683,-0.14814814814814814,0.9954548414200817,-0.5596330275229358,0,0
-0.9014278130978683,-1.1485648479142683,1.6984126984126984,-1.5832340105611697,-0.5412844036697247,0,0
-0.9514166340989969,-1.215967666672628,-0.8518518518518519,0.8148462836937685,-0.4954128440366973,0,0
-0.9514166340989969,-1.215967666672628,-0.09523809523809523,0.07234443526336946,-0.46788990825688076,0,0
-0.9014278130978683,-1.215967666672628,0.8677248677248677,-0.9410702497565,-0.44954128440366975,0,0
-0.9014278130978683,-1.215967666672628,-0.30158730158730157,-0.1785007838009546,-0.43119266055045874,0,0
-0.9514166340989969,-1.1485648479142683,-1.0687830687830688,1.6075171759370326,-0.41284403669724773,0,0
-0.9014278130978683,-1.0811620291559467,-0.656084656084656,0.31315584556512044,-0.3944954128440367,0,0
-0.8514389920967113,-1.0137592103975868,0.544973544973545,-0.6400559868793111,-0.3761467889908257,0,0
-0.8514389920967113,-1.0811620291559467,0.19047619047619047,0.34325727185283905,-0.3577981651376147,0,0
-0.9014278130978683,-1.0811620291559467,-0.13756613756613756,0.9954548414200817,-0.3302752293577982,0,0
-0.9014278130978683,-1.0811620291559467,0.8624338624338624,-0.5397178992535814,-0.3119266055045872,0,0
-0.9014278130978683,-1.0811620291559467,-0.5555555555555556,1.1860972079089678,-0.29357798165137616,0,0
-0.9014278130978683,-1.0811620291559467,0.9259259259259259,-0.5397178992535814,-0.24770642201834864,0,0
-0.9014278130978683,-1.0137592103975868,6.216931216931217,-2.93779819350852,-0.2018348623853211,1,2
-0.8514389920967113,-1.0137592103975868,-0.26455026455026454,0.29308822803997425,-0.1743119266055046,0,0
-0.8514389920967113,-0.9463563916392268,-0.37566137566137564,0.95531960636979,-0.1559633027522936,0,0
-0.8014501710955827,-0.9463563916392268,0.12698412698412698,0.09241205278851497,-0.11009174311926606,0,0
-0.8014501710955827,-0.8789535728809053,0.4497354497354497,-0.49958266420328973,-0.08256880733944955,0,0
-0.8014501710955827,-0.9463563916392268,-0.37037037037037035,0.714508196068039,-0.06422018348623854,0,0
-0.8014501710955827,-0.9463563916392268,0.5608465608465608,-0.49958266420328973,-0.045871559633027525,0,0
-0.8514389920967113,-1.0137592103975868,0.38095238095238093,0.12251347907623428,-0.027522935779816515,0,0
-0.8014501710955827,-1.0137592103975868,0.7037037037037037,-0.4293460028652787,-0.009174311926605505,0,0
-0.8014501710955827,-1.0137592103975868,-0.06878306878306878,-0.20860221008867394,0.01834862385321101,0,0
-0.8014501710955827,-1.0137592103975868,1.2592592592592593,-0.7203264569798952,0.03669724770642202,0,0
-0.7514613500944256,-0.9463563916392268,-0.8412698412698413,1.3065029130598436,0.05504587155963303,0,0
-0.7514613500944256,-0.8789535728809053,0.5608465608465608,-0.4694812379155711,0.08256880733944955,0,0
-0.8014501710955827,-0.8789535728809053,-0.43386243386243384,2.079106187777962,0.10091743119266056,1,2
-0.8014501710955827,-0.9463563916392268,0.4656084656084656,-0.32900791523954903,0.12844036697247707,0,0
-0.8014501710955827,-0.9463563916392268,-0.13756613756613756,0.40346012442827694,0.14678899082568808,0,0
-0.8014501710955827,-0.8789535728809053,0.10582010582010581,-0.389210767814987,0.1651376146788991,0,0
-0.7514613500944256,-0.8789535728809053,0.38095238095238093,-0.6099545605915925,0.1834862385321101,0,0
-0.8014501710955827,-0.8789535728809053,-0.8412698412698413,1.2964691042972705,0.2018348623853211,0,0
-0.8014501710955827,-0.8789535728809053,-0.6190476190476191,0.4937644032914335,0.24770642201834864,0,0
-0.8514389920967113,-0.9463563916392268,0.455026455026455,-0.2888726801892573,0.26605504587155965,0,0
-0.8514389920967113,-0.9463563916392268,0.23809523809523808,0.03220920021307704,0.29357798165137616,0,0
-0.8514389920967113,-0.9463563916392268,-0.021164021164021163,-0.16846697503838223,0.3119266055045872,0,0
-0.8514389920967113,-1.0137592103975868,0.8518518518518519,-0.8407321621307703,0.3302752293577982,0,0
-0.8514389920967113,-0.9463563916392268,-0.2962962962962963,-0.18853459256352773,0.3486238532110092,0,0
-0.8514389920967113,-1.0137592103975868,-0.36507936507936506,0.6242039172048824,0.3669724770642202,0,0
-0.8514389920967113,-1.0137592103975868,-0.4603174603174603,1.276401486772125,0.3944954128440367,0,0
-0.8014501710955827,-1.0137592103975868,1.7142857142857142,-1.5732002017985967,0.41284403669724773,0,0
-0.8014501710955827,-0.9463563916392268,-1.052910052910053,0.5037982120540065,0.45871559633027525,0,0
-0.8014501710955827,-0.9463563916392268,0.3492063492063492,-0.5597855167787277,0.47706422018348627,0,0
-0.8514389920967113,-0.9463563916392268,0.42857142857142855,-1.0715097636699484,0.4954128440366973,0,0
-0.8514389920967113,-1.0137592103975868,-0.746031746031746,1.386773383160427,0.5137614678899083,0,0
-0.8514389920967113,-1.0811620291559467,-0.9206349206349206,0.9252181800820714,0.5321100917431193,0,0
-0.8514389920967113,-1.0137592103975868,0.19047619047619047,-0.389210767814987,0.5504587155963303,0,0
-0.8514389920967113,-1.0137592103975868,0.6666666666666666,-0.2888726801892573,0.5688073394495413,0,0
-0.8514389920967113,-1.0137592103975868,0.18518518518518517,-0.7805293095553324,0.5963302752293578,0,0
-0.8514389920967113,-0.9463563916392268,0.3544973544973545,-0.519650281728436,0.6146788990825688,0,0
-0.8514389920967113,-1.0811620291559467,-0.5026455026455027,0.31315584556512044,0.6330275229357798,0,0
-0.9014278130978683,-1.0811620291559467,-0.41798941798941797,0.7646772398809037,0.6513761467889908,0,0
-0.9014278130978683,-1.0811620291559467,0.047619047619047616,-0.5096164729658629,0.6697247706422018,0,0
-0.9014278130978683,-1.0811620291559467,-0.13227513227513227,0.29308822803997425,0.6880733944954128,0,0
-0.9514166340989969,-1.1485648479142683,0.9365079365079365,-0.630022178116738,0.7064220183486238,0,0
-0.9514166340989969,-1.1485648479142683,-0.042328042328042326,-0.1283317399880898,0.7339449541284404,0,0
-1.0014054551001539,-1.2833704854309498,0.25925925925925924,-0.3390417240021222,0.7522935779816514,0,0
-1.0513942761013109,-1.2833704854309498,-0.582010582010582,1.0355900764703734,0.7798165137614679,0,0
-1.0014054551001539,-1.215967666672628,0.5714285714285714,-0.9410702497565,0.7981651376146789,0,0
-1.0014054551001539,-1.2833704854309498,-0.8677248677248677,1.1660295903838223,0.8165137614678899,0,0
-1.0014054551001539,-1.2833704854309498,1.4497354497354498,-1.5732002017985967,0.8440366972477065,0,0
-1.0014054551001539,-1.215967666672628,-0.8201058201058201,1.8884638212890752,0.8623853211009175,1,3
-1.0014054551001539,-1.215967666672628,-0.32275132275132273,0.4134939331908501,0.8807339449541285,0,0
-1.0014054551001539,-1.215967666672628,-0.5714285714285714,0.9151843713194983,0.8990825688073395,0,0
-1.0513942761013109,-1.2833704854309498,0.656084656084656,-0.8607997796559166,0.926605504587156,0,0
-1.0513942761013109,-1.2833704854309498,0.43386243386243384,-0.6500897956418842,0.9541284403669725,0,0
-1.0014054551001539,-1.215967666672628,-0.17989417989417988,0.5539672558668715,0.9724770642201835,0,0
-1.0014054551001539,-1.1485648479142683,-0.746031746031746,1.687787646037616,0.9908256880733946,1,3
-1.0014054551001539,-1.1485648479142683,-0.5185185185185185,1.6275847934621788,1.0091743119266054,1,3
-1.0014054551001539,-1.1485648479142683,0.8412698412698413,-0.7303602657424676,-0.9908256880733946,0,0
-1.0014054551001539,-1.215967666672628,-0.19576719576719576,0.26298680175225564,-0.9724770642201835,0,0
-1.0014054551001539,-1.215967666672628,0.6190476190476191,-0.4193121941027063,-0.944954128440367,0,0
-1.0014054551001539,-1.215967666672628,-0.7724867724867724,0.8248800924563418,-0.926605504587156,0,0
-1.0014054551001539,-1.215967666672628,0.0582010582010582,-0.20860221008867394,-0.908256880733945,0,0
-1.0014054551001539,-1.215967666672628,-0.07407407407407407,0.04224300897565015,-0.8899082568807339,0,0
-0.9514166340989969,-1.1485648479142683,-0.91005291005291,2.30988378931714,-0.8715596330275229,0,0
-1.0014054551001539,-1.3507733041893095,0.5925925925925926,-1.0514421461448027,-0.8532110091743119,0,0
-0.9514166340989969,-1.215967666672628,-0.1111111111111111,-0.20860221008867394,-0.8348623853211009,0,0
-0.9514166340989969,-1.215967666672628,-0.43915343915343913,2.4001880681802965,-0.8165137614678899,1,2
-0.9014278130978683,-1.1485648479142683,0.10052910052910052,0.9151843713194983,-0.7889908256880734,0,0
-0.9514166340989969,-1.215967666672628,0.798941798941799,-0.7905631183179055,-0.7614678899082569,0,0
-0.9514166340989969,-1.215967666672628,1.2328042328042328,-1.3223549827342727,-0.7431192660550459,0,0
-1.0014054551001539,-1.2833704854309498,0.4444444444444444,-0.77049550079276,-0.7155963302752294,0,0
-0.9514166340989969,-1.215967666672628,-0.5978835978835979,0.7546434311183307,-0.6880733944954128,0,0
-1.0014054551001539,-1.2833704854309498,-0.25925925925925924,-0.2888726801892573,-0.6697247706422018,0,0
-1.0014054551001539,-1.2833704854309498,-0.3333333333333333,0.3733586981405584,-0.6513761467889908,0,0
-1.0513942761013109,-1.3507733041893095,2.386243386243386,-1.8942820822009314,-0.6055045871559633,0,0
-1.0513942761013109,-1.3507733041893095,1.5714285714285714,-1.5230311579857319,-0.5871559633027523,0,0
