Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Target,Type,Failure Type
0.38043478260869534,0.4320987654321016,-1.0423280423280423,1.0666666666666667,0.1976284584980237,0,2.0,0.0
0.3913043478260789,0.44444444444444997,0.6825396825396826,-0.5629629629629631,0.21739130434782608,0,1.0,0.0
0.3913043478260789,0.44444444444444997,-0.6772486772486772,0.1925925925925927,0.2292490118577075,0,2.0,0.0
0.38043478260869534,0.44444444444444997,-0.2804232804232804,0.3481481481481478,0.24901185770750986,0,0.0,0.0
0.3913043478260789,0.44444444444444997,0.4126984126984127,-0.6962962962962964,0.2569169960474308,0,1.0,0.0
0.4021739130434767,0.45679012345679126,1.3492063492063493,-1.0666666666666669,0.26877470355731226,0,0.0,0.0
0.4021739130434767,0.45679012345679126,0.30687830687830686,-0.20740740740740773,0.27667984189723316,0,1.0,0.0
0.4021739130434767,0.46913580246913966,1.8941798941798942,-1.2444444444444445,0.2885375494071146,0,0.0,0.0
0.4130434782608674,0.46913580246913966,0.047619047619047616,-0.08148148148148159,0.2964426877470355,0,0.0,0.0
0.4130434782608674,0.45679012345679126,1.6296296296296295,-1.1481481481481481,0.3043478260869565,0,2.0,0.0
0.4130434782608674,0.45679012345679126,-0.3386243386243386,0.3037037037037038,0.32411067193675885,0,0.0,0.0
0.4021739130434767,0.45679012345679126,1.0052910052910053,-0.7407407407407407,0.3320158102766798,0,0.0,0.0
0.4130434782608674,0.46913580246913966,-0.8677248677248677,0.6000000000000001,0.33992094861660077,0,1.0,0.0
0.4021739130434767,0.45679012345679126,1.560846560846561,-1.0814814814814815,0.3517786561264822,0,0.0,0.0
0.4021739130434767,0.45679012345679126,-0.4444444444444444,0.6074074074074071,0.35968379446640314,0,0.0,0.0
0.3913043478260789,0.44444444444444997,0.8571428571428571,-0.5629629629629631,0.3675889328063241,0,0.0,0.0
0.38043478260869534,0.4197530864197603,0.2962962962962963,-0.3999999999999999,0.37549407114624506,0,1.0,0.0
0.38043478260869534,0.4320987654321016,-0.2698412698412698,0.6296296296296297,0.38735177865612647,0,1.0,0.0
0.3913043478260789,0.4320987654321016,0.4126984126984127,-0.25185185185185177,0.3992094861660079,0,1.0,0.0
0.38043478260869534,0.4197530864197603,-0.3386243386243386,-0.06666666666666655,0.4110671936758893,0,0.0,0.0
0.3913043478260789,0.4320987654321016,-0.656084656084656,0.7851851851851853,0.41897233201581024,0,2.0,0.0
0.38043478260869534,0.4197530864197603,-0.8095238095238095,0.9185185185185184,0.4387351778656126,0,0.0,0.0
0.38043478260869534,0.4197530864197603,-0.746031746031746,0.3925925925925924,0.44664031620553357,0,0.0,0.0
0.38043478260869534,0.4197530864197603,-0.7142857142857143,0.7925925925925923,0.45454545454545453,0,0.0,0.0
0.38043478260869534,0.4197530864197603,-0.7142857142857143,0.6666666666666666,0.4624505928853755,0,1.0,0.0
0.38043478260869534,0.4320987654321016,-0.6931216931216931,0.6222222222222221,0.4743083003952569,0,2.0,0.0
0.38043478260869534,0.4197530864197603,-0.164021164021164,0.548148148148148,0.49407114624505927,0,1.0,0.0
0.38043478260869534,0.4197530864197603,-0.07407407407407407,0.6666666666666666,0.5059288537549407,0,0.0,0.0
0.36956521739129755,0.4074074074074119,1.7989417989417988,-1.0592592592592593,0.5138339920948616,0,1.0,0.0
0.38043478260869534,0.4197530864197603,-0.4497354497354497,0.4592592592592589,0.525691699604743,0,0.0,0.0
0.38043478260869534,0.4320987654321016,-0.4126984126984127,1.022222222222222,0.533596837944664,0,2.0,0.0
0.3913043478260789,0.4320987654321016,-0.48148148148148145,0.2962962962962963,0.5533596837944663,0,1.0,0.0
0.3913043478260789,0.4197530864197603,7.185185185185185,-2.6296296296296298,0.5652173913043478,1,0.0,1.0
0.3913043478260789,0.4197530864197603,-0.6349206349206349,1.096296296296296,0.5731225296442687,0,0.0,0.0
0.38043478260869534,0.4074074074074119,-0.031746031746031744,0.27407407407407375,0.5810276679841897,0,2.0,0.0
0.36956521739129755,0.4074074074074119,0.328042328042328,-0.37037037037037035,0.6007905138339921,0,0.0,0.0
0.36956521739129755,0.4074074074074119,0.9947089947089947,-0.7407407407407407,0.608695652173913,0,0.0,0.0
0.38043478260869534,0.4197530864197603,0.047619047619047616,0.04444444444444455,0.616600790513834,0,0.0,0.0
0.38043478260869534,0.4197530864197603,-0.13756613756613756,0.17037037037037017,0.6245059288537549,0,0.0,0.0
0.38043478260869534,0.4197530864197603,0.05291005291005291,0.0148148148148145,0.6324110671936758,0,0.0,0.0
0.38043478260869534,0.4074074074074119,0.8359788359788359,-0.7851851851851853,0.6403162055335968,0,1.0,0.0
0.38043478260869534,0.4197530864197603,-0.6613756613756614,1.0592592592592591,0.6521739130434783,0,0.0,0.0
0.38043478260869534,0.4197530864197603,-0.582010582010582,0.9259259259259259,0.6600790513833992,0,0.0,0.0
0.38043478260869534,0.4074074074074119,0.4708994708994709,-0.14074074074074064,0.6679841897233201,0,1.0,0.0
0.38043478260869534,0.4074074074074119,1.7248677248677249,-1.2740740740740744,0.6798418972332015,0,0.0,0.0
0.3913043478260789,0.4074074074074119,1.6349206349206349,-1.051851851851852,0.6877470355731224,0,1.0,0.0
0.4021739130434767,0.4197530864197603,0.10582010582010581,-0.1111111111111111,0.6996047430830039,0,0.0,0.0
0.4021739130434767,0.4197530864197603,-0.5767195767195767,0.37037037037037035,0.7075098814229248,0,0.0,0.0
0.3913043478260789,0.3950617283950635,0.9312169312169312,-0.8444444444444446,0.7154150197628458,0,1.0,0.0
0.38043478260869534,0.3950617283950635,-0.19576719576719576,0.2962962962962963,0.7272727272727272,0,2.0,0.0
0.38043478260869534,0.3950617283950635,0.12698412698412698,-0.5703703703703705,0.7470355731225296,0,0.0,0.0
0.3913043478260789,0.4074074074074119,-0.49206349206349204,1.8962962962962964,0.7549407114624506,1,0.0,1.0
0.3913043478260789,0.4074074074074119,2.2275132275132274,-1.2962962962962963,0.7628458498023715,0,1.0,0.0
0.3913043478260789,0.4197530864197603,-0.2698412698412698,0.3999999999999999,0.7747035573122529,0,0.0,0.0
0.3913043478260789,0.4197530864197603,-0.708994708994709,0.3185185185185183,0.7826086956521738,0,0.0,0.0
0.4021739130434767,0.4197530864197603,0.4708994708994709,-0.3777777777777779,0.7905138339920948,0,0.0,0.0
0.3913043478260789,0.4074074074074119,0.5185185185185185,-0.5777777777777781,0.7984189723320158,0,0.0,0.0
0.38043478260869534,0.3950617283950635,-0.656084656084656,0.488888888888889,0.8063241106719367,0,0.0,0.0
0.38043478260869534,0.3950617283950635,-0.2222222222222222,0.5777777777777776,0.8142292490118577,0,0.0,0.0
0.38043478260869534,0.3950617283950635,-0.25396825396825395,0.08888888888888857,0.8221343873517786,1,0.0,2.0
0.38043478260869534,0.3950617283950635,-0.5555555555555556,0.8444444444444443,0.0,0,0.0,0.0
0.38043478260869534,0.3950617283950635,-0.5343915343915344,-0.16296296296296317,0.007905138339920948,0,0.0,0.0
0.38043478260869534,0.3827160493827222,-0.30687830687830686,0.7259259259259258,0.015810276679841896,0,2.0,0.0
0.3913043478260789,0.3950617283950635,-0.2804232804232804,0.548148148148148,0.035573122529644265,0,0.0,0.0
0.3913043478260789,0.3950617283950635,-0.26455026455026454,0.05185185185185154,0.043478260869565216,0,0.0,0.0
0.4021739130434767,0.4074074074074119,-0.17989417989417988,0.0,0.05138339920948616,0,0.0,0.0
0.3913043478260789,0.3950617283950635,-0.42857142857142855,0.5555555555555556,0.05928853754940711,0,0.0,0.0
0.4021739130434767,0.4074074074074119,1.5925925925925926,-0.9851851851851853,0.06719367588932806,0,1.0,0.0
0.4021739130434767,0.4074074074074119,-0.3544973544973545,0.2814814814814813,0.07905138339920947,0,2.0,0.0
0.4021739130434767,0.4074074074074119,0.21693121693121692,-0.6148148148148148,0.09881422924901186,0,0.0,0.0
0.4021739130434767,0.4074074074074119,-0.4444444444444444,0.3777777777777779,0.1067193675889328,0,1.0,0.0
0.3913043478260789,0.3950617283950635,-0.08465608465608465,-0.04444444444444455,0.11857707509881422,0,1.0,0.0
0.3913043478260789,0.3950617283950635,1.3227513227513228,-1.0592592592592593,0.13043478260869565,0,0.0,0.0
0.3913043478260789,0.3950617283950635,1.7301587301587302,-1.1259259259259262,0.13833992094861658,0,0.0,0.0
0.3913043478260789,0.3950617283950635,1.1851851851851851,-0.9629629629629629,0.14624505928853754,0,1.0,0.0
0.4130434782608674,0.4074074074074119,-0.2804232804232804,0.2148148148148147,0.15810276679841895,0,0.0,0.0
0.4021739130434767,0.3950617283950635,0.6296296296296297,-0.6074074074074076,0.1660079051383399,0,0.0,0.0
0.4021739130434767,0.4074074074074119,-0.8042328042328042,0.8962962962962964,0.17391304347826086,0,1.0,0.0
0.4021739130434767,0.4074074074074119,0.38095238095238093,-0.35555555555555585,0.18577075098814227,0,1.0,0.0
0.3913043478260789,0.3950617283950635,1.306878306878307,-0.7555555555555558,0.1976284584980237,0,1.0,0.0
0.3913043478260789,0.3827160493827222,0.13756613756613756,-0.548148148148148,0.20948616600790512,0,0.0,0.0
0.38043478260869534,0.3827160493827222,0.10582010582010581,0.3185185185185183,0.21739130434782608,0,0.0,0.0
0.38043478260869534,0.3950617283950635,1.8465608465608465,-1.1185185185185187,0.225296442687747,0,0.0,0.0
0.38043478260869534,0.3827160493827222,2.582010582010582,-1.4370370370370371,0.23320158102766797,0,0.0,0.0
0.38043478260869534,0.3827160493827222,0.2751322751322751,0.037037037037037035,0.24110671936758893,0,0.0,0.0
0.38043478260869534,0.3827160493827222,-0.328042328042328,0.029629629629629523,0.24901185770750986,0,1.0,0.0
0.38043478260869534,0.3703703703703738,-0.2804232804232804,0.24444444444444424,0.2608695652173913,0,0.0,0.0
0.38043478260869534,0.3703703703703738,0.4656084656084656,-0.6666666666666666,0.26877470355731226,0,0.0,0.0
0.38043478260869534,0.3703703703703738,-0.30687830687830686,0.6222222222222221,0.27667984189723316,0,0.0,0.0
0.38043478260869534,0.3827160493827222,-0.031746031746031744,0.49629629629629596,0.2845849802371541,0,1.0,0.0
0.3913043478260789,0.3827160493827222,0.6243386243386243,-0.548148148148148,0.2964426877470355,0,2.0,0.0
0.3913043478260789,0.3703703703703738,0.36507936507936506,-0.4444444444444444,0.3162055335968379,0,0.0,0.0
0.38043478260869534,0.3580246913580325,1.9523809523809523,-1.3037037037037038,0.32411067193675885,0,0.0,0.0
0.36956521739129755,0.3580246913580325,-0.021164021164021163,0.25185185185185177,0.3320158102766798,0,2.0,0.0
0.38043478260869534,0.3703703703703738,-0.026455026455026454,-0.04444444444444455,0.3517786561264822,0,1.0,0.0
0.38043478260869534,0.3580246913580325,-0.08994708994708994,0.1333333333333331,0.3636363636363636,0,1.0,0.0
0.38043478260869534,0.3580246913580325,0.9365079365079365,-0.7925925925925928,0.37549407114624506,0,0.0,0.0
0.38043478260869534,0.3580246913580325,-0.38095238095238093,0.4148148148148149,0.38339920948616596,0,0.0,0.0
0.3913043478260789,0.3703703703703738,0.32275132275132273,-0.4444444444444444,0.3913043478260869,0,0.0,0.0
0.38043478260869534,0.3580246913580325,0.5079365079365079,-0.525925925925926,0.3992094861660079,0,0.0,0.0
0.38043478260869534,0.3580246913580325,1.0793650793650793,-0.8888888888888888,0.40711462450592883,0,1.0,0.0
0.36956521739129755,0.3456790123456841,-0.19047619047619047,0.04444444444444455,0.41897233201581024,0,0.0,0.0
0.3913043478260789,0.3703703703703738,-0.37037037037037035,0.34074074074074084,0.4268774703557312,0,0.0,0.0
0.3913043478260789,0.3703703703703738,0.291005291005291,0.08148148148148159,0.43478260869565216,0,0.0,0.0
0.4021739130434767,0.3827160493827222,-1.0211640211640212,0.7851851851851853,0.4426877470355731,0,0.0,0.0
0.3913043478260789,0.3703703703703738,0.2275132275132275,0.24444444444444424,0.450592885375494,0,0.0,0.0
0.3913043478260789,0.3703703703703738,1.1851851851851851,-0.7925925925925928,0.458498023715415,0,0.0,0.0
0.3913043478260789,0.3580246913580325,0.30158730158730157,-0.585185185185185,0.46640316205533594,0,0.0,0.0
0.4021739130434767,0.3580246913580325,-0.9206349206349206,1.511111111111111,0.4743083003952569,0,0.0,0.0
0.3913043478260789,0.3580246913580325,-0.47619047619047616,0.474074074074074,0.48221343873517786,0,0.0,0.0
0.4021739130434767,0.3580246913580325,0.4444444444444444,-0.1111111111111111,0.49011857707509876,0,0.0,0.0
0.3913043478260789,0.3456790123456841,0.2962962962962963,-0.42962962962962997,0.4980237154150197,0,0.0,0.0
0.38043478260869534,0.3333333333333357,-0.15873015873015872,0.07407407407407407,0.5059288537549407,0,0.0,0.0
0.38043478260869534,0.3333333333333357,1.2380952380952381,-0.9185185185185186,0.5138339920948616,0,0.0,0.0
0.36956521739129755,0.3333333333333357,-0.328042328042328,0.22962962962962974,0.5217391304347826,0,1.0,0.0
0.36956521739129755,0.3333333333333357,-0.3862433862433862,0.7037037037037037,0.533596837944664,0,1.0,0.0
0.38043478260869534,0.3333333333333357,-0.708994708994709,0.9555555555555555,0.5454545454545454,0,0.0,0.0
0.38043478260869534,0.3456790123456841,1.1005291005291005,-0.8592592592592594,0.5533596837944663,0,1.0,0.0
0.36956521739129755,0.3456790123456841,-0.43915343915343913,0.4148148148148149,0.5652173913043478,0,2.0,0.0
0.36956521739129755,0.3580246913580325,-1.08994708994709,1.1259259259259256,0.5849802371541502,0,0.0,0.0
0.38043478260869534,0.3580246913580325,-0.2857142857142857,0.6888888888888887,0.592885375494071,0,2.0,0.0
0.38043478260869534,0.3580246913580325,-1.2433862433862435,1.1629629629629628,0.6126482213438734,0,0.0,0.0
0.38043478260869534,0.3580246913580325,0.042328042328042326,-0.2962962962962963,0.6205533596837944,0,0.0,0.0
0.36956521739129755,0.3456790123456841,0.21693121693121692,-0.3629629629629629,0.6284584980237153,0,0.0,0.0
0.35869565217391397,0.3333333333333357,1.4550264550264551,-0.8814814814814816,0.6363636363636364,0,1.0,0.0
0.35869565217391397,0.3333333333333357,-0.5079365079365079,0.7703703703703703,0.6482213438735177,0,2.0,0.0
0.35869565217391397,0.3333333333333357,-0.5925925925925926,0.17037037037037017,0.6679841897233201,0,1.0,0.0
0.3478260869565162,0.3333333333333357,0.05291005291005291,-0.48148148148148145,0.6798418972332015,0,0.0,0.0
0.3478260869565162,0.3333333333333357,0.5767195767195767,-0.2962962962962963,0.6877470355731224,0,2.0,0.0
0.3369565217391255,0.3333333333333357,0.06349206349206349,0.0,0.7075098814229248,0,0.0,0.0
0.3260869565217348,0.3209876543209944,-0.656084656084656,0.585185185185185,0.7154150197628458,0,1.0,0.0
0.3369565217391255,0.3209876543209944,-0.15873015873015872,-0.014814814814815025,0.7272727272727272,0,0.0,0.0
0.3369565217391255,0.3209876543209944,-0.42857142857142855,0.1925925925925927,0.7351778656126482,0,0.0,0.0
0.3369565217391255,0.308641975308646,-0.21164021164021163,-0.18518518518518517,0.7430830039525691,0,1.0,0.0
0.3369565217391255,0.308641975308646,0.42857142857142855,0.06666666666666655,0.7549407114624506,0,1.0,0.0
0.3369565217391255,0.308641975308646,1.835978835978836,-0.9703703703703704,0.7667984189723319,0,0.0,0.0
0.3369565217391255,0.308641975308646,0.13227513227513227,-0.2888888888888888,0.7747035573122529,0,0.0,0.0
0.3369565217391255,0.308641975308646,2.560846560846561,-1.5037037037037038,0.7826086956521738,0,2.0,0.0
0.3369565217391255,0.2962962962963047,-0.042328042328042326,0.43703703703703695,0.8023715415019762,0,1.0,0.0
0.3369565217391255,0.308641975308646,-0.13227513227513227,0.25185185185185177,0.8142292490118577,0,2.0,0.0
0.3369565217391255,0.308641975308646,-0.021164021164021163,-0.007407407407407513,0.83399209486166,0,1.0,0.0
0.3369565217391255,0.308641975308646,-0.1693121693121693,0.511111111111111,0.8458498023715414,0,0.0,0.0
0.3369565217391255,0.308641975308646,-1.1693121693121693,1.5259259259259261,0.8537549407114624,1,0.0,3.0
0.3260869565217348,0.2962962962963047,-0.48148148148148145,0.9037037037037033,0.8616600790513833,1,0.0,3.0
0.3260869565217348,0.2962962962963047,0.43915343915343913,-0.34074074074074084,0.0,0,0.0,0.0
0.3369565217391255,0.308641975308646,-0.18518518518518517,0.27407407407407375,0.007905138339920948,0,1.0,0.0
0.3478260869565162,0.3209876543209944,-0.3333333333333333,0.25925925925925924,0.01976284584980237,0,1.0,0.0
0.3478260869565162,0.3333333333333357,1.216931216931217,-1.0444444444444445,0.03162055335968379,0,0.0,0.0
0.3369565217391255,0.308641975308646,0.5767195767195767,-0.5555555555555556,0.03952569169960474,0,2.0,0.0
0.3369565217391255,0.3209876543209944,-0.23809523809523808,0.2074074074074072,0.05928853754940711,0,2.0,0.0
0.3369565217391255,0.3209876543209944,-0.37037037037037035,1.6444444444444442,0.07905138339920947,1,0.0,1.0
0.3369565217391255,0.3209876543209944,-0.9788359788359788,1.4074074074074074,0.08695652173913043,0,0.0,0.0
0.3369565217391255,0.308641975308646,0.5661375661375662,-0.3777777777777779,0.09486166007905138,0,1.0,0.0
0.3152173913043441,0.2962962962963047,-0.21693121693121692,0.7925925925925923,0.1067193675889328,0,0.0,0.0
0.30434782608695343,0.2839506172839492,2.2275132275132274,-1.4296296296296296,0.11462450592885375,0,1.0,0.0
0.3152173913043441,0.2839506172839492,0.4656084656084656,-0.474074074074074,0.12648221343873517,0,1.0,0.0
0.3152173913043441,0.2962962962963047,-1.0423280423280423,1.3481481481481479,0.13833992094861658,0,0.0,0.0
0.3152173913043441,0.2962962962963047,-0.6402116402116402,0.25185185185185177,0.14624505928853754,0,0.0,0.0
0.3152173913043441,0.2962962962963047,0.6084656084656085,-0.3999999999999999,0.1541501976284585,0,0.0,0.0
0.3152173913043441,0.308641975308646,2.566137566137566,-1.3851851851851853,0.16205533596837943,0,0.0,0.0
0.3152173913043441,0.308641975308646,-0.3544973544973545,0.7481481481481482,0.16996047430830039,0,0.0,0.0
0.3152173913043441,0.3209876543209944,-1.052910052910053,0.7185185185185182,0.17786561264822134,0,0.0,0.0
0.3152173913043441,0.3209876543209944,-0.14814814814814814,0.7259259259259258,0.18577075098814227,0,0.0,0.0
0.3152173913043441,0.3209876543209944,1.6984126984126984,-1.177777777777778,0.19367588932806323,0,2.0,0.0
0.30434782608695343,0.308641975308646,-0.8518518518518519,0.5925925925925926,0.2134387351778656,0,1.0,0.0
0.30434782608695343,0.308641975308646,-0.09523809523809523,0.04444444444444455,0.225296442687747,0,0.0,0.0
0.3152173913043441,0.308641975308646,0.8677248677248677,-0.7037037037037037,0.23320158102766797,0,0.0,0.0
0.3152173913043441,0.308641975308646,-0.30158730158730157,-0.14074074074074064,0.24110671936758893,0,0.0,0.0
0.30434782608695343,0.3209876543209944,-1.0687830687830688,1.1777777777777776,0.24901185770750986,0,0.0,0.0
0.3152173913043441,0.3333333333333357,-0.656084656084656,0.2222222222222222,0.2569169960474308,0,0.0,0.0
0.3260869565217348,0.3456790123456841,0.544973544973545,-0.48148148148148145,0.26482213438735175,0,0.0,0.0
0.3260869565217348,0.3333333333333357,0.19047619047619047,0.24444444444444424,0.2727272727272727,0,1.0,0.0
0.3152173913043441,0.3333333333333357,-0.13756613756613756,0.7259259259259258,0.2845849802371541,0,0.0,0.0
0.3152173913043441,0.3333333333333357,0.8624338624338624,-0.4074074074074074,0.2924901185770751,0,0.0,0.0
0.3152173913043441,0.3333333333333357,-0.5555555555555556,0.8666666666666664,0.30039525691699603,0,2.0,0.0
0.3152173913043441,0.3333333333333357,0.9259259259259259,-0.4074074074074074,0.3201581027667984,0,2.0,0.0
0.3152173913043441,0.3456790123456841,6.216931216931217,-2.177777777777778,0.33992094861660077,1,1.0,1.0
0.3260869565217348,0.3456790123456841,-0.26455026455026454,0.2074074074074072,0.3517786561264822,0,0.0,0.0
0.3260869565217348,0.3580246913580325,-0.37566137566137564,0.6962962962962962,0.35968379446640314,0,2.0,0.0
0.3369565217391255,0.3580246913580325,0.12698412698412698,0.059259259259259046,0.3794466403162055,0,1.0,0.0
0.3369565217391255,0.3703703703703738,0.4497354497354497,-0.3777777777777779,0.3913043478260869,0,0.0,0.0
0.3369565217391255,0.3580246913580325,-0.37037037037037035,0.5185185185185185,0.3992094861660079,0,0.0,0.0
0.3369565217391255,0.3580246913580325,0.5608465608465608,-0.3777777777777779,0.40711462450592883,0,0.0,0.0
0.3260869565217348,0.3456790123456841,0.38095238095238093,0.08148148148148159,0.4150197628458498,0,0.0,0.0
0.3369565217391255,0.3456790123456841,0.7037037037037037,-0.32592592592592584,0.4229249011857707,0,1.0,0.0
0.3369565217391255,0.3456790123456841,-0.06878306878306878,-0.16296296296296317,0.43478260869565216,0,0.0,0.0
0.3369565217391255,0.3456790123456841,1.2592592592592593,-0.5407407407407411,0.4426877470355731,0,0.0,0.0
0.3478260869565162,0.3580246913580325,-0.8412698412698413,0.9555555555555555,0.450592885375494,0,1.0,0.0
0.3478260869565162,0.3703703703703738,0.5608465608465608,-0.35555555555555585,0.4624505928853755,0,0.0,0.0
0.3369565217391255,0.3703703703703738,-0.43386243386243384,1.5259259259259261,0.4703557312252964,1,1.0,1.0
0.3369565217391255,0.3580246913580325,0.4656084656084656,-0.25185185185185177,0.48221343873517786,0,0.0,0.0
0.3369565217391255,0.3580246913580325,-0.13756613756613756,0.2888888888888888,0.49011857707509876,0,0.0,0.0
0.3369565217391255,0.3703703703703738,0.10582010582010581,-0.2962962962962963,0.4980237154150197,0,0.0,0.0
0.3478260869565162,0.3703703703703738,0.38095238095238093,-0.4592592592592595,0.5059288537549407,0,0.0,0.0
0.3369565217391255,0.3703703703703738,-0.8412698412698413,0.948148148148148,0.5138339920948616,0,2.0,0.0
0.3369565217391255,0.3703703703703738,-0.6190476190476191,0.35555555555555535,0.533596837944664,0,0.0,0.0
0.3260869565217348,0.3580246913580325,0.455026455026455,-0.2222222222222222,0.541501976284585,0,1.0,0.0
0.3260869565217348,0.3580246913580325,0.23809523809523808,0.0148148148148145,0.5533596837944663,0,0.0,0.0
0.3260869565217348,0.3580246913580325,-0.021164021164021163,-0.13333333333333364,0.5612648221343873,0,0.0,0.0
0.3260869565217348,0.3456790123456841,0.8518518518518519,-0.6296296296296297,0.5691699604743082,0,0.0,0.0
0.3260869565217348,0.3580246913580325,-0.2962962962962963,-0.14814814814814814,0.5770750988142292,0,0.0,0.0
0.3260869565217348,0.3456790123456841,-0.36507936507936506,0.45185185185185195,0.5849802371541502,0,1.0,0.0
0.3260869565217348,0.3456790123456841,-0.4603174603174603,0.9333333333333335,0.5968379446640316,0,0.0,0.0
0.3369565217391255,0.3456790123456841,1.7142857142857142,-1.1703703703703705,0.6047430830039525,0,2.0,0.0
0.3369565217391255,0.3580246913580325,-1.052910052910053,0.3629629629629629,0.6245059288537549,0,0.0,0.0
0.3369565217391255,0.3580246913580325,0.3492063492063492,-0.42222222222222244,0.6324110671936758,0,0.0,0.0
0.3260869565217348,0.3580246913580325,0.42857142857142855,-0.8,0.6403162055335968,0,0.0,0.0
0.3260869565217348,0.3456790123456841,-0.746031746031746,1.0148148148148144,0.6482213438735177,0,0.0,0.0
0.3260869565217348,0.3333333333333357,-0.9206349206349206,0.6740740740740742,0.6561264822134387,0,0.0,0.0
0.3260869565217348,0.3456790123456841,0.19047619047619047,-0.2962962962962963,0.6640316205533596,0,0.0,0.0
0.3260869565217348,0.3456790123456841,0.6666666666666666,-0.2222222222222222,0.6719367588932806,0,1.0,0.0
0.3260869565217348,0.3456790123456841,0.18518518518518517,-0.585185185185185,0.683794466403162,0,0.0,0.0
0.3260869565217348,0.3580246913580325,0.3544973544973545,-0.3925925925925929,0.691699604743083,0,0.0,0.0
0.3260869565217348,0.3333333333333357,-0.5026455026455027,0.2222222222222222,0.6996047430830039,0,0.0,0.0
0.3152173913043441,0.3333333333333357,-0.41798941798941797,0.5555555555555556,0.7075098814229248,0,0.0,0.0
0.3152173913043441,0.3333333333333357,0.047619047619047616,-0.3851851851851854,0.7154150197628458,0,0.0,0.0
0.3152173913043441,0.3333333333333357,-0.13227513227513227,0.2074074074074072,0.7233201581027667,0,0.0,0.0
0.30434782608695343,0.3209876543209944,0.9365079365079365,-0.474074074074074,0.7312252964426877,0,1.0,0.0
0.30434782608695343,0.3209876543209944,-0.042328042328042326,-0.1037037037037036,0.7430830039525691,0,0.0,0.0
0.29347826086956275,0.2962962962963047,0.25925925925925924,-0.25925925925925924,0.7509881422924901,0,1.0,0.0
0.28260869565216495,0.2962962962963047,-0.582010582010582,0.7555555555555552,0.7628458498023715,0,0.0,0.0
0.29347826086956275,0.308641975308646,0.5714285714285714,-0.7037037037037037,0.7707509881422925,0,0.0,0.0
0.29347826086956275,0.2962962962963047,-0.8677248677248677,0.8518518518518519,0.7786561264822134,0,1.0,0.0
0.29347826086956275,0.2962962962963047,1.4497354497354498,-1.1703703703703705,0.7905138339920948,0,0.0,0.0
0.29347826086956275,0.308641975308646,-0.8201058201058201,1.3851851851851849,0.7984189723320158,1,0.0,3.0
0.29347826086956275,0.308641975308646,-0.32275132275132273,0.2962962962962963,0.8063241106719367,0,0.0,0.0
0.29347826086956275,0.308641975308646,-0.5714285714285714,0.6666666666666666,0.8142292490118577,0,1.0,0.0
0.28260869565216495,0.2962962962963047,0.656084656084656,-0.6444444444444447,0.826086956521739,0,1.0,0.0
0.28260869565216495,0.2962962962963047,0.43386243386243384,-0.488888888888889,0.8379446640316205,0,0.0,0.0
0.29347826086956275,0.308641975308646,-0.17989417989417988,0.3999999999999999,0.8458498023715414,0,0.0,0.0
0.29347826086956275,0.3209876543209944,-0.746031746031746,1.2370370370370367,0.8537549407114624,1,0.0,3.0
0.29347826086956275,0.3209876543209944,-0.5185185185185185,1.1925925925925926,0.8616600790513833,1,0.0,3.0
